5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_1.png,Ad,"Jet Training",Education,"K Shah",2.648,9.412
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_1.png,Ad,Piles,Medical,,2.648,9.412
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_1.png,ad,"Lose Weight",Medical,,2.648,9.412
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_1.png,ad,"Film School",Wanted,,2.648,9.412
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_1.png,ad,"Kailas Jivan",Medical,,2.648,9.412
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_1.png,news,,,,2.648,9.412
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_1.png,news,news,,,2.648,9.412
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_2.png,Ad,"Jet Training",Education,"K Shah",3.611,4.667
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_2.png,Ad,Piles,Medical,,3.611,4.667
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_2.png,ad,"Lose Weight",Medical,,3.611,4.667
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_2.png,ad,"Film School",Wanted,,3.611,4.667
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_2.png,ad,"Kailas Jivan",Medical,,3.611,4.667
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_2.png,news,,,,3.611,4.667
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_2.png,news,news,,,3.611,4.667
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_3.png,Ad,"Jet Training",Education,"K Shah",3.29,4.549
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_3.png,Ad,Piles,Medical,,3.29,4.549
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_3.png,ad,"Lose Weight",Medical,,3.29,4.549
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_3.png,ad,"Film School",Wanted,,3.29,4.549
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_3.png,ad,"Kailas Jivan",Medical,,3.29,4.549
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_3.png,news,,,,3.29,4.549
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_3.png,news,news,,,3.29,4.549
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_4.png,Ad,"Jet Training",Education,"K Shah",9.909,9.373
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_4.png,Ad,Piles,Medical,,9.909,9.373
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_4.png,ad,"Lose Weight",Medical,,9.909,9.373
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_4.png,ad,"Film School",Wanted,,9.909,9.373
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_4.png,ad,"Kailas Jivan",Medical,,9.909,9.373
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_4.png,news,,,,9.909,9.373
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_4.png,news,news,,,9.909,9.373
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_5.png,Ad,"Jet Training",Education,"K Shah",7.141,4.51
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_5.png,Ad,Piles,Medical,,7.141,4.51
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_5.png,ad,"Lose Weight",Medical,,7.141,4.51
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_5.png,ad,"Film School",Wanted,,7.141,4.51
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_5.png,ad,"Kailas Jivan",Medical,,7.141,4.51
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_5.png,news,,,,7.141,4.51
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_5.png,news,news,,,7.141,4.51
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_6.png,Ad,"Jet Training",Education,"K Shah",3.891,5.02
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_6.png,Ad,Piles,Medical,,3.891,5.02
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_6.png,ad,"Lose Weight",Medical,,3.891,5.02
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_6.png,ad,"Film School",Wanted,,3.891,5.02
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_6.png,ad,"Kailas Jivan",Medical,,3.891,5.02
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_6.png,news,,,,3.891,5.02
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_6.png,news,news,,,3.891,5.02
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_7.png,Ad,"Jet Training",Education,"K Shah",1.524,4.902
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_7.png,Ad,Piles,Medical,,1.524,4.902
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_7.png,ad,"Lose Weight",Medical,,1.524,4.902
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_7.png,ad,"Film School",Wanted,,1.524,4.902
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_7.png,ad,"Kailas Jivan",Medical,,1.524,4.902
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_7.png,news,,,,1.524,4.902
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_7.png,news,news,,,1.524,4.902
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_8.png,Ad,"Jet Training",Education,"K Shah",20.21,13.84
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_8.png,Ad,Piles,Medical,,20.21,13.84
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_8.png,ad,"Lose Weight",Medical,,20.21,13.84
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_8.png,ad,"Film School",Wanted,,20.21,13.84
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_8.png,ad,"Kailas Jivan",Medical,,20.21,13.84
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_8.png,news,,,,20.21,13.84
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_8.png,news,news,,,20.21,13.84
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_9.png,Ad,"Jet Training",Education,"K Shah",5.295,4.588
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_9.png,Ad,Piles,Medical,,5.295,4.588
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_9.png,ad,"Lose Weight",Medical,,5.295,4.588
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_9.png,ad,"Film School",Wanted,,5.295,4.588
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_9.png,ad,"Kailas Jivan",Medical,,5.295,4.588
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_9.png,news,,,,5.295,4.588
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_9.png,news,news,,,5.295,4.588
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_10.png,Ad,"Jet Training",Education,"K Shah",7.221,14.47
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_10.png,Ad,Piles,Medical,,7.221,14.47
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_10.png,ad,"Lose Weight",Medical,,7.221,14.47
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_10.png,ad,"Film School",Wanted,,7.221,14.47
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_10.png,ad,"Kailas Jivan",Medical,,7.221,14.47
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_10.png,news,,,,7.221,14.47
5acd785d0eb29,"Gujarat Samachar",0000-00-00,1,5acd785d0eb29_10.png,news,news,,,7.221,14.47
